KW;Artikelnr.;Prüfziffer;Artikelbezeichnung;Abgabemenge;Palette;SA-GP;SA-VK;Spanne;N-GP;VK1;Spanne;VK2;Spanne;VK3;Spanne;KZ L/S;Einmalkauf;MHD;Sondertext;Druckkz;Endverbr. von;Endverbr. Bis;Lieferd. Von;Sortiment;
27;6996669003;5;Thr.Sixty V.Skinny Bitch 10% 0,25l DPG;12 DS;144;1,331;1,66;5;1,629;2,99;47;2,79;43;2,69;41;L;EK;;Wochenend-Knaller, Sonderposten-kein Nachkauf mög.;0;02.07.2026;04.07.2026;29.06.2026;Wein/Spirituosen;
27;6996685005;7;Thr.Sixty Vodka Energy Zero 10%0,33l DPG;12 DS;0;1,5762;1,66;-13;;2,99;37;2,79;33;2,69;30;S;;;Wochenend-Knaller;1;02.07.2026;04.07.2026;29.06.2026;Wein/Spirituosen;
27;6461466005;7;MSK Vodka & Lemon 10% 0,33l DPG;12 DS;180;1,343;1,66;4;1,65;2,99;47;2,79;43;2,79;43;L;;;Wochenend-Knaller;2;02.07.2026;04.07.2026;29.06.2026;Wein/Spirituosen;
27;5659441008;1;Milka Butter Cookie Stick 3x90ml;8 SH;153;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;1. Auslieferung, Titelseite;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;5661106001;5;Oreo Stieleis 3x90ml;8 SH;153;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;1. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;5678268006;7;Milka Vanilla&Chocolate Swirl 3x90ml;8 SH;153;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;1. Auslieferung, Titelseite;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;5678275004;3;Milka Strawberry Cheesecake 3x90ml;8 SH;153;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;1. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6563840004;9;Oreo Sandwich 4x110ml;8 PA;108;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;1. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;3915012005;1;Nuii Salted Caramel&Macadamia 3x90ml;8 PA;153;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;;100;1. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;3915092001;9;Nuii Dark Chocolate&Nordic Berry 3x90ml;8 PA;153;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;;100;1. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;4456167003;3;Nuii Coconut&Indian Mango 3x90ml;8 PA;120;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;EK;100;1. Auslieferung, Titelseite;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;4732806002;3;Nuii Cream White Choc&Texan Pecan 3x90ml;8 PA;120;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;;100;1. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6561515005;9;Nuii Cream&Pistachio 3x90ml;8 PA;153;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;;100;1. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6125079002;5;Langnese Cremissimo Walnuss Eis 825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2550669009;5;Langnese Cremissimo Vanille&Grütze 0,9l;6 KK;120;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2870630002;3;Langnese Cremissimo Vanille 1,5l;6 BE;96;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;62;1. Auslieferung, Knüller;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6125093008;7;Langnese Cremissimo Erdbe.Joghu.Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6125102001;5;Langnese Cremissimo Nogger Choc Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6134464000;7;Langnese Cremissimo Bour.Vanil.veg.825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6134465003;7;Langnese Cremissimo Sal.Caramel Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6134480002;9;Langnese Cremissimo Solero Exot.Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6134538000;1;Langnese Cremissimo Bourbon Vanille 1,3l;6 BE;108;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6134582007;1;Langnese Cremissimo Bourb.Vanil.Eis900ml;6 BE;144;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6138236009;7;Langnese Cremissimo Schw.Kirsch Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6138251008;9;Langnese Cremissimo Heidelb.Van.Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6143500009;3;Langnese Cremissimo Schokolad.Eis 825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6397420009;5;Cremiss.Baileys Eis 825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6588958003;3;Langnese Cremissimo Himb.Spritz Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6964763007;7;Langnese Cremissimo Crema 0,9l;6 BE;144;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;EK;104;1. Auslieferung, Knüller;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6914508007;7;Cremissimo Soft&Crun.Schokolade 750ml;6 BE;144;1,509;1,79;10;2,262;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6910792008;3;Cremissimo Soft&Crun.Erdbeere 750ml;6 BE;144;1,509;1,79;10;2,262;4,29;62;3,99;60;3,99;60;L;;104;1. Auslieferung, Knüller;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1229677006;9;Iglo Rahm Gemüse Blumenkohl 480g;5 SH;182;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1229723008;1;Iglo Rahm Gemüse Kohlrabi 500g;5 SH;208;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1229785006;7;Iglo Rahm Gemüse Rosenkohl 500g;5 SH;208;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1296499008;9;Iglo Rahm-Gemüse Wirsing 500g;8 SH;154;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2275098005;7;Iglo Rahm Karotten 550g;5 SH;224;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;EK;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2275115009;1;Iglo Rahm Kohlrabi 550g;5 SH;224;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;EK;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2275134000;3;Iglo Rahm Rosenkohl 550g;5 SH;224;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2295673004;3;Iglo Rahm Blumenkohl 528g;5 SH;198;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1296501000;7;Iglo Rahm Porree 500g;8 SH;154;1,433;1,99;23;1,677;3,49;56;3,29;53;3,29;53;L;;100;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1229678009;9;Iglo Rahm Gemüse Erbsen&Karotten 480g;5 SH;247;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1229783000;7;Iglo Rahm Königsgemüse 500g;5 SH;182;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2274869006;7;Iglo Rahm Erbsen und Karotten 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;EK;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1229672001;9;Iglo Gem.Ideen Italienisch 480g;5 SH;208;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1285071004;3;Iglo Gem.Ideen Grüne Bohnen m.Speck480g;5 SH;208;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2162212004;1;Iglo Gemuese Ideen China 528g;5 SH;198;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2191034004;5;Iglo Gem.Idee Asia Wokmix 528g;5 SH;198;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2191035007;5;Iglo Gemüse Ideen Bauern Art 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2191036000;5;Iglo Gemüse Ideen Bohnen und Speck 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2191121007;1;Iglo Gemüse Ideen Italia 528g;5 SH;198;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2191192009;3;Iglo Gemüse Pilz Pfanne 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;2191196001;3;Iglo Gemüse Ideen Franz.Art 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;3212719007;1;Iglo Gem.Ideen Brok.Blumenk.in Jogh.400g;5 SH;266;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;3406217009;5;Iglo Gemüse-Ideen Chinesisch 480g;5 SH;198;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;EK;100;1. Auslieferung;1;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;5389289006;5;Iglo Gemüse Ideen Buttergemüse 450g;5 SH;247;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;3648126006;7;Oetk.La Mia Grande Salame Piccante 380g;8 SH;55;2,289;3,33;26;2,33;4,39;44;4,29;43;4,19;42;L;;120;1. Auslieferung;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6584529007;5;Oetk.La Mia Familia Tomate Paprika 480g;5 SH;114;2,289;3,33;26;2,33;4,39;44;4,29;43;4,19;42;L;;120;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;6997477009;5;Oetk.La Mia Grande Cheesy Nachos 421g;8 SH;55;2,289;3,33;26;2,33;4,39;44;4,29;43;4,19;42;L;;120;1. Auslieferung;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1166051000;3;MSC Iglo Filegro Rosmarin Zitrone 250g;10 SH;209;2,106;2,33;3;2,441;4,99;55;4,89;54;4,89;54;L;;100;1. Auslieferung, Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1507085000;1;ASC Iglo Filegro Ofen Backfisch 240g;8 SH;198;2,106;2,33;3;2,308;4,69;52;4,49;50;4,49;50;L;;100;1. Auslieferung, Aktion Sparen;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1524863007;7;MSC Iglo Filegro Müllerin Art 250g;10 SH;209;2,106;2,33;3;2,441;4,99;55;4,89;54;4,89;54;L;;100;1. Auslieferung, Aktion Sparen;2;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1573543008;1;ASC Iglo Filegro Bier Backteig 240g;8 SH;198;2,106;2,33;3;2,441;4,99;55;4,89;54;4,89;54;L;;100;1. Auslieferung, Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;1573545004;1;MSC Iglo Filegro Haus.Art Knusperpa.250g;8 SH;198;2,106;2,33;3;2,441;4,99;55;4,89;54;4,89;54;L;;100;1. Auslieferung, Aktion Sparen;0;28.06.2026;04.07.2026;22.06.2026;Tiefkühl;
27;5659441008;1;Milka Butter Cookie Stick 3x90ml;8 SH;153;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;2. Auslieferung, Titelseite;2;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;5661106001;5;Oreo Stieleis 3x90ml;8 SH;153;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;2. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;5678268006;7;Milka Vanilla&Chocolate Swirl 3x90ml;8 SH;153;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;2. Auslieferung, Titelseite;2;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;5678275004;3;Milka Strawberry Cheesecake 3x90ml;8 SH;153;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;2. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6563840004;9;Oreo Sandwich 4x110ml;8 PA;108;1,316;1,66;15;1,799;4,29;67;3,99;65;3,99;65;L;;100;2. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;3915012005;1;Nuii Salted Caramel&Macadamia 3x90ml;8 PA;153;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;;100;2. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;3915092001;9;Nuii Dark Chocolate&Nordic Berry 3x90ml;8 PA;153;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;;100;2. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;4456167003;3;Nuii Coconut&Indian Mango 3x90ml;8 PA;120;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;EK;100;2. Auslieferung, Titelseite;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;4732806002;3;Nuii Cream White Choc&Texan Pecan 3x90ml;8 PA;120;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;;100;2. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6561515005;9;Nuii Cream&Pistachio 3x90ml;8 PA;153;1,52;1,66;2;2,249;4,29;62;3,99;59;3,99;59;L;;100;2. Auslieferung, Titelseite;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6125079002;5;Langnese Cremissimo Walnuss Eis 825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;2;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2550669009;5;Langnese Cremissimo Vanille&Grütze 0,9l;6 KK;120;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2870630002;3;Langnese Cremissimo Vanille 1,5l;6 BE;96;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;62;2. Auslieferung, Knüller;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6125093008;7;Langnese Cremissimo Erdbe.Joghu.Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6125102001;5;Langnese Cremissimo Nogger Choc Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6134464000;7;Langnese Cremissimo Bour.Vanil.veg.825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6134465003;7;Langnese Cremissimo Sal.Caramel Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6134480002;9;Langnese Cremissimo Solero Exot.Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6134538000;1;Langnese Cremissimo Bourbon Vanille 1,3l;6 BE;108;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;2;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6134582007;1;Langnese Cremissimo Bourb.Vanil.Eis900ml;6 BE;144;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6138236009;7;Langnese Cremissimo Schw.Kirsch Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6138251008;9;Langnese Cremissimo Heidelb.Van.Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6143500009;3;Langnese Cremissimo Schokolad.Eis 825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6397420009;5;Cremiss.Baileys Eis 825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6588958003;3;Langnese Cremissimo Himb.Spritz Eis825ml;6 BE;132;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6964763007;7;Langnese Cremissimo Crema 0,9l;6 BE;144;1,509;1,79;10;1,924;4,29;62;3,99;60;3,99;60;L;EK;104;2. Auslieferung, Knüller;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6914508007;7;Cremissimo Soft&Crun.Schokolade 750ml;6 BE;144;1,509;1,79;10;2,262;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;6910792008;3;Cremissimo Soft&Crun.Erdbeere 750ml;6 BE;144;1,509;1,79;10;2,262;4,29;62;3,99;60;3,99;60;L;;104;2. Auslieferung, Knüller;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1229677006;9;Iglo Rahm Gemüse Blumenkohl 480g;5 SH;182;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;2;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1229723008;1;Iglo Rahm Gemüse Kohlrabi 500g;5 SH;208;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1229785006;7;Iglo Rahm Gemüse Rosenkohl 500g;5 SH;208;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1296499008;9;Iglo Rahm-Gemüse Wirsing 500g;8 SH;154;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2275098005;7;Iglo Rahm Karotten 550g;5 SH;224;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;EK;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2275115009;1;Iglo Rahm Kohlrabi 550g;5 SH;224;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;EK;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2275134000;3;Iglo Rahm Rosenkohl 550g;5 SH;224;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2295673004;3;Iglo Rahm Blumenkohl 528g;5 SH;198;1,496;1,99;20;1,677;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1296501000;7;Iglo Rahm Porree 500g;8 SH;154;1,433;1,99;23;1,677;3,49;56;3,29;53;3,29;53;L;;100;2. Auslieferung;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1229678009;9;Iglo Rahm Gemüse Erbsen&Karotten 480g;5 SH;247;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1229783000;7;Iglo Rahm Königsgemüse 500g;5 SH;182;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;2;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2274869006;7;Iglo Rahm Erbsen und Karotten 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;EK;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1229672001;9;Iglo Gem.Ideen Italienisch 480g;5 SH;208;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;2;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;1285071004;3;Iglo Gem.Ideen Grüne Bohnen m.Speck480g;5 SH;208;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2162212004;1;Iglo Gemuese Ideen China 528g;5 SH;198;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2191034004;5;Iglo Gem.Idee Asia Wokmix 528g;5 SH;198;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2191035007;5;Iglo Gemüse Ideen Bauern Art 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2191036000;5;Iglo Gemüse Ideen Bohnen und Speck 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2191121007;1;Iglo Gemüse Ideen Italia 528g;5 SH;198;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2191192009;3;Iglo Gemüse Pilz Pfanne 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;2191196001;3;Iglo Gemüse Ideen Franz.Art 528g;5 SH;224;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;3212719007;1;Iglo Gem.Ideen Brok.Blumenk.in Jogh.400g;5 SH;266;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;;100;2. Auslieferung;0;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
27;3406217009;5;Iglo Gemüse-Ideen Chinesisch 480g;5 SH;198;1,496;1,99;20;1,636;3,49;54;3,29;51;3,29;51;L;EK;100;2. Auslieferung;1;28.06.2026;04.07.2026;29.06.2026;Tiefkühl;
